Rank,Movie,Date,Total Sales,Sales Share,Cumulative Sales,Total Attendance,Cumulative Attendance,Screen Count,Show Count,Country,Production Country,Production Company,Distributor,Level,Genre,Director,Actor
240,기방도령,2019-07-10,776625210,0.0,776625210,101406,101406,625,5154,한국,한국,"주식회사 브레인샤워,(주)제이와이피픽쳐스",판씨네마(주),15세이상관람가,"코미디,사극",남대중,"이준호,정소민,최귀화,예지원,공명,장세아,조이현,김동영,이일화,이상희,나승용,남선중,고나희,김가빈,박정원,박정원,박정헌,설윤지,박지수,김문찬,신은수,신이지,김민지,유종연,오규택,오자훈,윤미영,김서경,오제근,옥영진,정재성,이정훈,정재훈,최민호,이주실,김인호,김장원,허성우,홍기호,최유리,백주희,김수한,조영지,이수연,이진,정기원,윤혜빈,김주현,정민규,조헌태,강승현,강영준,이승현,최지희,고재석,지대한,공현주,김연희,권다영,하민,김선도,이철민,이호연,김시혜,김아윤,한기업,임수지,임향주,이민영,이해인,한미령,이유나,김한,도연진,이유정,한지혜,왕수빈,한채리,우연화,남관규,남영진,남훈성,정우영,김우혁,유수아,유형준,이은정,민지율,왕나경,정연심,윤설아,윤욱,윤정혁,윤지욱,윤해주,이재왕,신우준,정태,김유진,이노아,심윤슬,심현,이하주,안성원,이화진,최지수,배정화,박채희,임조은,전노민,반필원,서은율,전지혜,임태풍,오성희,장대웅,하재숙,하지은,한희림,박태산,이솔,임향주"
241,게이트,2018-02-28,821271100,0.0,821271100,101381,101381,208,5474,한국,한국,삼삼공구 브라더스,(주)제이앤씨미디어그룹,15세이상관람가,"범죄,코미디",신재호,"정려원,임창정,정상훈,이경영,이문식,이세랑,윤송아,이수아,김지성,김보민,김보민,김연정,김도훈,김경룡,김미향,한이진,김종태,최윤슬,전정일"
242,미니특공대X,2018-03-22,746262200,0.0,746262200,100164,100164,458,5452,한국,한국,(주)에스에이엠지엔터테인먼트,(주)에스에이엠지엔터테인먼트,전체관람가,애니메이션,이영준,"엄상현,전태열,이소영,신용우,이민규,이소영"
243,파이브 피트,2019-04-10,857897420,0.0,857897420,98661,98661,457,9413,미국,미국,nan,"(주)누리픽쳐스,(주)케이티알파",15세이상관람가,"드라마,멜로/로맨스",저스틴 밸도니,"콜 스프로즈,헤일리 루 리차드슨,클레어 폴라니,파민더 나그라,모이세스 아리아스"
244,여중생A,2018-06-20,812637500,0.0,812637500,97986,97986,479,10243,한국,한국,"(주)영화사울림,네이버웹툰 주식회사",롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,드라마,이경섭,"김환희,김준면,이종혁,정다빈,유재상,정다은,김현빈,유수아,이준,이승연,이영우,이유리,김정화,김태훈,옥윤중,옥윤중,신범식,정다빈,정다은,박정숙,박철희,박지영,박지윤,조영웅,조영웅,최원영,홍근택,김유진,어성욱,이상희,전운종,정해원"
245,쓰리 빌보드,2018-03-15,800125700,0.0,800125700,97480,97480,110,4013,미국,미국,nan,"이십세기폭스코리아(주),월트디즈니컴퍼니코리아 유한책임회사",15세이상관람가,"코미디,범죄,드라마",마틴 맥도나,"프란시스 맥도먼드,우디 해럴슨,샘 록웰,존 혹스,피터 딘클리지"
246,다크타워: 희망의 탑,2017-08-23,761759275,0.0,761759275,97017,97017,497,8342,미국,미국,nan,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"액션,어드벤처,판타지",니콜라이 아르셀,"이드리스 엘바,매튜 매커너히"
247,라라랜드,2016-12-07,752032761,0.0,30034776494,94702,3600562,247,3595,미국,미국,nan,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",데이미언 셔젤,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗"
248,아이  마더,2019-04-11,774580700,0.0,774580700,94119,94119,213,8218,미국,미국,nan,"(주)삼백상회,(주)팬엔터테인먼트",15세이상관람가,"액션,드라마,스릴러",피에르 모렐,"제니퍼 가너,존 갤러거 주니어"
249,구스 베이비,2019-01-16,652630360,0.0,652630360,91490,91490,424,4801,미국,미국,nan,(주)이수C&E,전체관람가,"애니메이션,어드벤처,코미디",크리스토퍼  킨스,"전현무,유아,박성광,짐 개피건, 데이아 콜먼,랜스 임,레지 와"
250,더 보이,2019-05-23,776591970,0.0,776591970,89429,89429,509,8579,미국,미국,nan,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"공포(호러),SF",데이빗 야로베스키,"잭슨 A. 던,엘리자베스 뱅크스,데이빗 덴맨"
251,그대 이름은 장미,2019-01-16,748806970,0.0,748806970,89238,89238,540,7709,한국,한국,(주)엠씨엠씨,(주)리틀빅픽쳐스,12세이상관람가,코미디,조석현,"유호정,박성웅,오정세,채수빈,하연수,이원근,이지민,이빛나,박대원,남태부,고나희,박성웅,박용,김기덕,서한결,김나영,박지운,박지운,박지홍,박찬우,김동훈,신영규,안서희,김민중,오성현,김상우,김민종,김서원,오하늬,윤슬,이상미,이주원,최소라,장세현,이선민,이준혁,정혜경,정혜정,이지애,최우식,김정수,최원호,조수연,김정현,이진혁,조제웅,강부현,강성실,지영호,이나현,최현준,김관모,김록경,채현원,김민종,김병귀,이동훈,김태현,김용화,김지원,김준근,김춘기,정여진,한철우,리민,우정국,김우진,유미란,유병용,김우혁,정유나,이은석,윤가현,민찬욱,윤복인,채수아,신담수,정종태,정태윤,이재욱,박소진,박숙명,이태린,김지은,박주언,박준면,최자연,박준태,최종윤,오우진,장태성,어영수,선정찬,송진아,하지찬,황석정,박상호"
252,레 무비2,2019-02-06,682894040,0.0,682894040,88392,88392,442,4281,미국,"미국,덴마크,캐나다,노르웨이,호주",nan,워너브러더스 코리아(주),전체관람가,"애니메이션,액션,어드벤처",마이크 미첼,"크리스 프랫,엘리자베스 뱅크스,알리슨 브리,채닝 테이텀,스테파니 비트리즈,조나 힐,티파니 해디쉬,윌 아넷,닉 오퍼맨,찰리 데이,아르투로 카스트로"
253,다크 나이트,2008-08-06,726037900,0.0,27789718400,87629,4175526,153,3800,미국,미국,nan,"주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)",15세이상관람가,"범죄,드라마,액션,미스터리",크리스토퍼 놀란,"크리스찬 베일,마이클 케인,히스 레저,아 에크하트,매기 질렌할,게리 올드만,모건 프리먼"
254,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,663583250,0.0,1076417750,78758,128123,30,2027,일본,일본,nan,"동우에이앤이(주),(주)박수엔터테인먼트",15세이상관람가,애니메이션,히시다 마사카즈,"남도형,우치다 유우마,엄상현,이원찬,정주원,이정민,한신,황창영,김현욱,탁원정,이경태,심승한,사성웅,이규창"
255,호텔 아르테미스,2018-07-18,646127100,0.0,646127100,77794,77794,465,7876,미국,미국,nan,판씨네마(주),15세이상관람가,"액션,범죄",드류 피어스,"조디 포스터,데이브 바티스타,스털링 K. 브라운,소피아 부텔라,제프 골드블럼,재커리 퀸토,찰리 데이"
256,마일22,2018-08-23,600521900,0.0,600521900,69837,69837,203,6212,미국,미국,nan,(주)팝엔터테인먼트,15세이상관람가,"액션,어드벤처,스릴러",피터 버그,"마크 월버그,로렌 코핸,이코 우웨이스,론다 로우지,존 말코비치"
257,여곡성,2018-11-08,594373400,0.0,594373400,67368,67368,212,4463,한국,한국,(주)발자국 공장,(주)스마일이엔티,15세이상관람가,"공포(호러),미스터리",유영,"홍예리,서영희,손나은,이태리,박민지,최홍일,손성윤,이재아,김호창,이해나,이재구,이설희,이승현,이승훈,김지혜,박민정,김동규,최문석,김준배,이육헌,김희상,주아연,최현진,정다은,정다온"
258,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지,2017-11-09,501609700,0.0,501609700,65992,65992,370,3539,일본,일본,nan,(주)넥스트엔터테인먼트월드(NEW),전체관람가,액션,타케모 노보루,nan
259,더 크리스마스,2017-12-21,486356000,0.0,486356000,65460,65460,158,1648,미국,미국,nan,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,"애니메이션,어드벤처",티모시 렉카트,"스티븐 연,지나 로드리게즈,제커리 리바이,오프라 윈프리"
260,뷰티풀 투모로우,2017-10-26,552273700,0.0,552273700,63279,63279,47,1390,한국,한국,(주)글러브엔터테인먼트,씨제이 씨지브이(CJ CGV)(주),12세이상관람가,드라마,장재혁,"박효신,정재일,에드가 킨테로"
261,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,441475500,0.0,441475500,62454,62454,135,2823,미국,미국,nan,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"애니메이션,어드벤처,가족,판타지,뮤지컬",제이미 미첼,"김미랑,서지연,사문영,김명준,송준석,박희은,김준,아리엘 윈터,다시 로즈 번즈,메건 힐티,앤드류 라넬스,프레드 타타시오르,레이첼 맥팔레인,콜린 살몬"
262,번개맨과 신비의 섬,2018-04-05,486548700,0.0,486548700,60561,60561,191,2560,한국,한국,"힘컨텐츠(주),한국교육방송공사 EBS","힘컨텐츠(주),(주)디스테이션",전체관람가,"가족,뮤지컬",김지열,"서홍석,유수호,최오식,이상철,김수미,김수미"
263,너의 이름은.,2017-01-04,479587400,0.0,29876888256,59878,3712891,221,3492,일본,일본,nan,플러스 엔터테인먼트,12세이상관람가,"애니메이션,드라마,멜로/로맨스",신카이 마코,"카미키 류노스케,카미시라이시 모네,나가사와 마사미,이치하라 에수코,유키 아오이,시마자키 노부나가,이시카와 카이토,타니 카논"
264,사탄의 인형,2019-06-20,552720590,0.0,552720590,59736,59736,465,5164,미국,미국,nan,(주)이수C&E,청소년관람불가,공포(호러),라스 클리브버그,"마크 해밀,오브리 플라자,가브리엘 베이트먼,브라이언 타이리 헨리"
265,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,2017-12-14,457902700,0.0,457902700,59375,59375,207,2054,일본,일본,nan,"(주)이수C&E,(주)에이원엔터테인먼트",전체관람가,애니메이션,고로 사쿠라,nan
266,헌터 킬러,2018-12-06,468076450,0.0,468076450,56942,56942,226,2820,미국,미국,nan,(주)키다리이엔티,15세이상관람가,"액션,스릴러",도노반 마시,"제라드 버틀러,게리 올드만"
267,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,2017-12-28,431771300,0.0,431771300,56539,56539,191,2632,일본,일본,nan,(주)박수엔터테인먼트,전체관람가,애니메이션,모리와키 마코,nan
268,위시 어폰,2017-07-20,437183000,0.0,437183000,55586,55586,279,3337,미국,미국,nan,(주)이수C&E,15세이상관람가,공포(호러),존 R. 레오네티,"조이 킹,이기홍"
269,왓칭,2019-04-17,463512262,0.0,463512262,55366,55366,488,8514,한국,한국,(주)스토리공감,(주)리틀빅픽쳐스,15세이상관람가,"공포(호러),스릴러",김성기,"강예원,이학주,주석태,임지현,조달환,어성욱,김노진,동방우,민경진,민경진,김나은,김미혜,정지민,이주형,이혜숙,한성관,주석태,이은희"
270,머니백,2018-04-12,417495600,0.0,417495600,53610,53610,472,6878,한국,한국,(주) 픽쳐스,(주)리틀빅픽쳐스,15세이상관람가,"액션,드라마",허준형,"김무열,박희순,이경영,전광렬,임원희,오정세,김민교,이익준,이소희,이신영,이윤희,이정수,이정현,김준아,김태환,문도선,장혁진,정준혁,정혜경,최원영,한대훈,현봉식,양주호,김대곤,손영희,한대훈,박성민,이동진"
271,빅샤크2: 해저2만리,2019-06-06,382475920,0.0,382475920,52744,52744,344,2206,중국,중국,nan,와이드 릴리즈(주),전체관람가,"애니메이션,어드벤처",신우,"장병관,김소희,김보나,서반석,강은애,이창민,김경희,민아"
272,그래비티,2013-10-17,801074000,0.0,32287358600,52504,3280151,52,2296,미국,미국,nan,"(주)스튜디오디에이치엘,주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)",12세이상관람가,"SF,드라마",알폰소 쿠아,"산드라 블록,조지 클루니"
273,번개맨의 비밀,2018-12-06,395122050,0.0,395122050,51040,51040,309,2273,한국,한국,"힘컨텐츠(주),한국교육방송공사 EBS",(주)디스테이션,전체관람가,"가족,뮤지컬",강유,"서홍석,유수호,최오식,이상철,김수미,김성웅,이상철,이수현"
274,젝스키스 에이틴,2018-01-18,364405500,0.0,364405500,50419,50419,25,774,한국,한국,(주)와이지엔터테인먼트,씨제이 씨지브이(CJ CGV)(주),전체관람가,다큐멘터리,nan,"은지원,이재진,장수원,김재덕,강성훈"
275,온리 더 브레이브,2018-03-07,390912300,0.0,390912300,49612,49612,301,4434,미국,미국,nan,㈜코리아스크린,12세이상관람가,드라마,조셉 코신스키,"조슈 브롤린,마일즈 텔러,제프 브리지스,제임스 뱃지 데일,테일러 키취,제니퍼 코넬리"
276,슈퍼미니 2,2019-02-27,374780620,0.0,374780620,48942,48942,345,2676,프랑스,프랑스,nan,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처,드라마","토마스 자보,헬레네 지라드",nan
277,데자뷰,2018-05-30,360833100,0.0,360833100,48279,48279,536,8117,한국,한국,"(주)스톰픽쳐스코리아,(주)원픽쳐스",(주)키다리이엔티,15세이상관람가,"미스터리,스릴러",고경민,"남규리,이천희,이규한,정경호,동현배,김재범,조한선,서정욱,서지원,이주원,이태영,김지호,김지호,김찬수,박종수,박종찬,정용철,정우일,김민혁,최준호,홍지원,김송이,김수영,이종혁,이새윤"
278,비밥바룰라,2018-01-24,322716200,0.0,322716200,47563,47563,347,4055,한국,한국,영화사김치(주),(주)키다리이엔티,12세이상관람가,코미디,이성재,"박인환,신구,임현식,윤덕용,김인권,이채은,이나라,최선자,성병숙,양서연,류현,조용진,강민지,강길우,김창섭"
279,나츠메 우인장: 세상과 연을 맺다,2018-10-31,387190200,0.0,387190200,46913,46913,110,2844,일본,일본,nan,(주)애니플러스,전체관람가,애니메이션,"오오모리 타카히로,이 히데키","카미야 히로시,이노우에 카즈히코,코바야시 사나에"
280,마더!,2017-10-19,368306382,0.0,368306382,46677,46677,398,5461,미국,미국,nan,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"드라마,미스터리,스릴러",대런 아로노프스키,"제니퍼 로렌스,하비에르 바르뎀,에드 해리스,미셀 파이퍼"
