title,date
"Exxon Fire Out, Effect On Supplies Uncertain ",1989-12-26
Judge Orders Receiver To Seize Oil Field Assets. ,1989-12-29
Refinery Fire Could Result In Higher Heating Oil Prices. ,1989-12-26
Blast Could Increase Heating Oil Prices. ,1989-12-26
Commodities: Review. ,1989-12-11
Oil Index Slips. ,1989-12-28
Refinery Fire Could Result In Higher Heating Oil Prices. ,1989-12-25
Cold Snap Drives Heating Oil Prices Above $1 A Gallon ,1989-12-28
Cold Boosts Prices Of Heating Fuel. ,1989-12-27
Ill Fears Revive Talk Of Pipeline. ,1989-12-11
Sarasota Herald-Tribune ,1989-12-13
Japan Trade Surplus Falls. ,1989-12-13
"Japan To Keep Growing, Bank Chief Predicts. ",1989-12-02
Iranian Pledge To Indonesia. ,1989-12-05
Commodities ,1989-12-19
The Deseret News ,1989-12-23
Spill Potential Revives Talk Of Tanker Facility. ,1989-12-12
Ill Here ,1989-12-29
Beaver Country Times ,1989-12-27
Officials Search For Worker. Following Refinery Explosion ,1989-12-26
"Exxon, Alaska Squabble Over Trash. ",1989-12-14
"Fuel, Food Price Hikes May Not Affect Interest. ",1989-12-29
Alaska Tells Exxon: Pick Up Garbage. By Jeff Berliner I. ,1989-12-14
One Still Ssing In Refinery Blast. ,1989-12-26
"Economists Say Higher Energy, Food Prices Unlikely To Alter ",1989-12-29
Oil Spills Reported Off Washington Coast. ,1989-12-19
3 Oil Spills Spotted Off Coast; Authorities Report No Damage. ,1989-12-19
New Straits Times ,1989-12-03
3 Oil Spills Sighted Off Washington ,1989-12-19
Fed Policy Stays On Even Keel. Interest Rates May Not Be ... ,1989-12-31
Oil Companies Push For Secrecy. ,1989-12-29
Of Refinery Due To... ,1989-12-14
The Pittsburgh Press ,1989-12-20
"Weather, Refinery Fire Get Blame For Jump In Local Gasoline ",1989-12-26
Forecast Sees Renewal Of Foreign Oil Dependence. ,1989-12-28
Son Of Late Crooner Commits Suicide. ,1989-12-13
Police Suspect Crosby Committed Suicide As Inheritance Ran Out,1989-12-12
"'We Are Just An Ordinary, Middle-Class Family.'. ",1989-12-13
Second Body Found In Exxon Refinery Blast. ,1989-12-27
Cleaning Up The Valdez Mess. ,1989-12-09
Skipper Ordered To Stand Trial. ,1989-12-13
Energy Futures Weaken. ,1989-12-14
Profit-Taking Cut Orange Juice Gains. ,1989-12-23
"Valdez Skipper Must Stand Trial In Alaskan Oil Spill, Judge ... ",1989-12-13
Environment California Imposes Ban On Off-Shore Drilling. La ,1989-12-07
Energy Futures Weaken. ,1989-12-15
Defendants Request Oil Spill Evidence Remain Secret. ,1989-12-29
Investigation Begins Following Louisiana Refinery Explosion ,1989-12-26
Oil Spill Trial Stays On Course. ,1989-12-13
"Refinery Is Operating, Owners Say. ",1989-12-15
Investigators Seek Cause Of Oil Refinery Explosion ,1989-12-25
Futures Prices Fall For Gasoline And Heating Oil. ,1989-12-29
Schenectady Gazette ,1989-12-15
Ship Damages Oil Platform In The Suez. ,1989-12-09
Probe Begins Following Refinery Explosion ,1989-12-26
Probe Starts At Refinery Hit By Blast. ,1989-12-26
Explosion Closes Refinery. ,1989-12-26
Energy Futures Prices Soar. ,1989-12-30
Large Blaze At Oil Refinery Kills Worker. ,1989-12-25
Refinery Fire Under Investigation ,1989-12-26
Y Explosion Prooe Begins. ,1989-12-26
Shell Fine Bodes Ill For Ti. ,1989-12-03
Commodities ,1989-12-27
California Panel Makes Areas Off-Limits To Drillers. ,1989-12-07
Man Still Missing In Louisiana Refinery Blast. ,1989-12-26
"Nit; Scandals. Mac Rocked Congress, The Defense Department ",1989-12-30
Redoubt Halts Oil Deliveries. ,1989-12-21
Energy Futures Prices Soar. ,1989-12-29
Shell Slapped $25m Fine For Oil Spill. ,1989-12-01
Don't Forget The True Christmas. ,1989-12-17
Hugo Ranked Seventh Among Top Stories. ,1989-12-31
Spill Lesson ,1989-12-28
Egypt Raises Oil Prices Cents. ,1989-12-17
Daily News ,1989-12-26
Houston ,1989-12-29
Report Questions Tanker Safety. Coast Guard Study Calls For ,1989-12-13
Commodity Prices Likely To Remain Depressed This Year. ,1990-01-02
"4d-The Victoria Advocate, Sunday, January 28, 1990. Texaco ",1990-01-28
Tanker Spews. Crude Oil Into No Morocco Spill Anil. ,1990-01-02
Micro Dos And Fundamentals Set. ,1990-01-13
Oil Industry Tries To Cope With Restrictions. ,1990-01-12
Oil Price Increases Show No Signs Of Abating. ,1990-01-06
"Til Shoots High, Falls With ",1990-01-17
Barrier Built To Protect Moroccan Coast From Oil Spill. ,1990-01-02
Morocco Braces For Onslaught Of 100-Square-Mile Oil Spill. ,1990-01-02
Crude Oil Runs Drop. ,1990-01-07
Should California Export Its Oil? ,1990-03-23
Chemistry's Not Right For Oil Companies. ,1990-03-16
Hard Cash Can Ease Crude Oil Supply Woes In E. Europe ,1990-03-05
There's Still A Lot Of Cleanup. ,1990-03-24
Spokane Chronicle ,1990-03-26
Petroleum Futures Fall As Demand Weakens. ,1990-03-17
Hard Les From Valdez. Disaster Has Changed The Way Oil Is ,1990-03-19
Esso Hopes To Be Top Gas Producer. ,1990-03-28
Agency Disputes That Firm Stole Crude Oil From Indian Land ,1990-03-23
Crude Oil Prices More Stable. ,1990-03-08
Energy Futures Decline. ,1990-03-14
Group: Boston Harbor At Risk. ,1990-03-24
"Oil, Gas Production Increases. ",1990-03-25
Technical Factors Cut Price Of Oil. ,1990-03-19
"Mock Spill Points Out Problems. Public, Private Response Needed",1990-03-02
"Lawrence Journal-World Tuesday, Mar. 20, 1990 Page I. ... ",1990-03-20
"1o, Ooo Oil Spills Are Estimated Since Exxon Valdez. ",1990-03-20
"Oil Spills Mount, Us. Policy Blamed. ",1990-03-20
Oil Still Drives Economy Of Permian Basin ,1990-03-04
Energy Futures Decline. ,1990-03-13
"Report: 10,000 Oil Spills Have Occurred Since Valdez. ",1990-03-20
Outrage Over Spills Spurs Crackdown On Oil Industry. ,1990-03-19
"Exxon Trying, But Safety Record Still Weak. ",1990-03-23
Petronas Eyes Vietnam For Oil And Gas. ,1990-03-01
Demonstrations Mark Valdez Anniversary. ,1990-03-25
Oil Futures Remain Mixed. ,1990-03-27
Oil Futures Remain Mixed. ,1990-03-28
Mock Oil Spill Suggests Better Training Needed. ,1990-03-02
The Verdict. ,1990-03-26
Report Predicts Onslaught Of Oil Spills. ,1990-03-20
Oil And Gas Resources Fuel Industrialisation ,1990-03-10
Gainesville Sun ,1990-03-24
Nation's Worst Oil Oil Spill Hidden But But Not Not Gone Qon ,1990-03-19
Outrage Over Spills Spurs Crackdown On Oil Industry. ,1990-03-22
Exxon's Role In Disaster. ,1990-03-26
"Alaskan Cleanup Is Smaller, Firm Says. ",1990-03-24
Oil Spill Leaves Legal Swamp. ,1990-03-26
"A Year Later, Alaskan Oil Spill Is Hidden But Not Gone. ... ",1990-03-18
Oil Barge Explodes Violently. ,1990-03-07
Mobil Expanding Texas Refinery. ,1990-03-22
"A Year Later, Alaska Still Bears Spill's Oily Scars. ",1990-03-18
One Year Later Worst Oil Spill Is Hidden But Not Gone. ,1990-03-18
Some Damage From Valdez Oil Spill. Daily Democrat Difficult. ,1990-03-18
Coast Guard Attempts To Contain Spill From Barge. ,1990-03-07
Specials Look At Oil Spill. ,1990-03-18
"One Year Later, Oil Spill Is Hidden, Not Gone. ",1990-03-20
Nice-Looking Beaches Mask Truth Of Oil-Soaked Soil Below ... ,1990-03-16
"One Year Later, Nation's Worst Oil Spill Is Hidden But Not ... ",1990-03-30
Nation's Worst Oil Spill Remains Evident. ,1990-03-18
"A Year Later, Nation's Worst Spill Hidden, But Not Gone. ",1990-03-20
"Nation's Worst Oil Spill Is Hidden, But Not Gone. ",1990-03-21
Exxon Legal Cleanup Will Clog Up Courts For Years. ,1990-03-26
Alaskan Courts Left With Suits To Clean Up. ,1990-03-25
Beginning To Face 150-Lawsuit Cleanup. ,1990-03-26
Legal Cleanup Now Under Way After Exxon Valdez Disaster. ,1990-03-26
The Albany Herald ,1990-03-26
Oil Spill Lurks Beneath Sand ,1990-03-16
Oil Prices Mostly Lower. ,1990-03-17
2nd Oil Spill Mars Shore At Islands. ,1990-03-01
Less Oil Spills Reported Despite Valdez Mishap. ,1990-03-17
Alaskan Oil Catastrophe Dominated Year Of Fewer Spills. ... ,1990-03-17
"Exxon Official Gets Grim, Oily Surprise. ",1990-03-21
Late Buying Boosts Prices Of Crude Oil And Products. ,1990-03-31
Seeping Gas Storage Both Tragedy And Scandal. ,1990-03-13
Places In The News Revisiting Valdez Oil Spill Site. ,1990-03-17
"Copper Futures Climb, Peru Strike Continues. ",1990-03-15
"After Exxon Spill, Progress Slow On New Safety Rules. ",1990-03-24
The Deseret News ,1990-03-18
Observer-Reporter ,1990-03-18
Legal Cleanup Begins In... ,1990-03-22
Legal Cleanup Under Way In Alaska. ,1990-03-26
Now Exxon's Legal Cleanup Begins. ,1990-03-26
"Nation Hazelwood Leaves Town, Legal Cleanup Beginning. ",1990-03-26
Legal Cleanup Starts After Spill Disaster. ,1990-03-26
Cousteau Readies Film On Alaskan Spill. ,1990-03-15
Study Finds 1 989 Safer For Oil Spills. ,1990-03-17
Washington Mayor Holds Ground. ,1990-03-18
"Please, No Higher Taxes. ",1990-03-25
Heating Oil Spilled At Exxon Terminal. ,1990-03-01
Ellensburg Daily Record ,1990-03-30
Goof Sends Oil Flowing. ,1990-03-14
Firms Want To Weed Out Drunken Ship Pilots. ,1990-03-23
Legal Cleanup Begins On Disaster. ,1990-03-22
Opec Oil Ministers Won't Be Tinkering With Success. ,1990-03-15
Tanker Spill Cleanup Hailed As Beach Opens. ,1990-03-15
Pinion Spill Public Affair. ,1990-03-01
White House Taking New Look At Ship Lanes. ,1990-03-24
A Public Affair. ,1990-03-12
Exxon Stock Drops After Indictment Shearson ,1990-03-01
Curtails Work. ,1990-03-03
Report Sees Need For Oil Spill Study. ,1990-03-31
Saudis Strike Giant Oil Pool. ,1990-03-08
Us Taking New Look At Ship Lanes. ,1990-03-24
More Research Is Needed On Cleaning Up Oil Spills. ,1990-03-31
Cast Consumer Votes. ,1990-03-24
The Spokesman-Review ,1990-03-14
"Producers Expect Price Of Oil To Drop, Then Rise. ",1990-03-26
Man Listed As Critical After Truck Fire. ,1990-03-03
Natural Natural At Record. ,1990-03-30
Large Oil And Gas Reserves In Gulf Of Thailand ,1990-03-27
Kentucky New Era ,1990-03-31
One Year After Valdez Spill. Environmentalists Vent Their ... ,1990-03-22
Gainesville Sun ,1990-03-23
One Year After Valdez Spill. Environmentalists Vent Their ... ,1990-03-23
Groups Want Tighter Tanker Rules. ,1990-03-23
Longterm Harm Worsens. ,1990-03-23
Opec Leaders Ag... ,1990-03-18
Oil Spill: Who's Responsible? ,1990-03-23
Can Hazelwood Be Convicted Of Trying Something Which Is ... ,1990-03-04
Legal Cleanup Begins In Oil Spill. ,1990-03-26
Oil-Price Slide Greased By Production Glut. ,1990-04-12
Oil Futures Up Slightly After Slump. By The Press. Opec ... ,1990-04-12
Oil Futures Hit 14-Month Low. ,1990-04-11
Weak Demand Cause Crude Oil Price Slide. ,1990-04-12
"Excess Production, Weak Demand Cause Crude Oil Price Slide",1990-04-11
Spill ,1990-04-23
Opec Producers Urge Restraint; Prices Fall. ,1990-04-19
Crude Runs For Week Show Hike. ,1990-04-07
Official Says River Affected Little Bv Soil. ,1990-04-26
For Week Show Hike. ,1990-04-08
Gas Prices High; Crude Oil Costs Down. ,1990-05-13
Editorials.. Gasoline Prices: What Gives? ,1990-05-14
Crude Oil Savings Bypass Consumers. ,1990-05-13
Analysts Doubt Gasoline Prices Will Drop By Much. ,1990-05-05
Drivers Taken For A Ride? ,1990-05-07
"Engine, Oil Have An Intimate Relationship. ",1990-05-01
Crude Oil Prices Spurt. ,1990-05-10
Opec Pact To Cut Output Meets Doubt. ,1990-05-04
Work On Kedah Refinery To Start In September. ,1990-05-10
Opec Begins Emergency Meeting To Curb Excess Output. ,1990-05-03
Crude Oil Leaks From Pipe To Lake. ,1990-05-24
"Opec Ministers Agree On Cuts, But Prices Fall. ",1990-05-01
Crude Oil Prices Tumble. ,1990-05-23
Quake Rattles Oil Market. ,1990-05-31
Tanker's Lost Crude Reaches British Shore. ,1990-05-17
Oil Prices. ,1990-05-04
Oil Prices. ,1990-05-04
Crude Oil Market Turns Cautious. ,1990-05-05
"Fiji Keen To Buy Our Oil, Goods. ",1990-05-27
Warning ,1990-05-21
The Vindicator ,1990-05-02
What Are Petrochemicals Made Of! ,1990-05-02
"Lithuania Likely To Use Up Supplies Of Crude Oil, Gas Within ",1990-05-10
Reproductive Harm Are. ,1990-05-21
Opec Agrees To Cut Production To Boost Falling Prices. ,1990-05-04
"Kedah Giving Top Priority, Says Tri-Petro. ",1990-05-11
Mexico Oil Export Price Dips. ,1990-05-13
Opec Ministers Agree To Cut Output. ,1990-05-02
Maple Leaf. ,1990-05-07
Times Daily ,1990-05-01
Copper Futures Tumble. ,1990-05-30
Ethyl Promotes Additive To Cut Air Pollution ,1990-05-11
Commodity Roundup Ji. ,1990-05-30
Oil Spill Prevention Bill Gains. ,1990-05-08
"Opec Ministers Seeking Ways To Reduce Output, Boost Prices",1990-05-01
"Friday May 4, 19. Petroleum Industry Sinks Safer Ships. ... ",1990-05-10
Gorbachev Facing Oil Spoiling Strong Challenge British Beaches,1990-05-17
The Indian Express ,1990-05-18
Opec Meeting To Focus On Supporting Prices. ,1990-05-01
Energy Futures Advance. ,1990-05-31
Energy Futures Boosted. ,1990-05-10
Mcneil Had A Headache; Exxon Ran Aground It. Pays To ... ,1990-05-27
Reading Eagle ,1990-05-25
Big Oil Companies Give Lithuania Cold Shoulder. ,1990-05-29
Sarasota Herald-Tribune ,1990-05-12
Malaysian Helicopters To Clinch Two More Contracts. ,1990-05-23
Oil From Spill Closes Many British Beaches. ,1990-05-17
The Durant Daily Democrat ,1990-05-04
Uncertainty Caps Investments In Oil. ,1990-05-06
Petroleum Futures. ,1990-05-25
Lodi News-Sentinel ,1990-05-14
Wholesale Prices Fall. ,1990-05-11
Economy ,1990-05-12
Off Futures. Dron Sharply. ,1990-05-04
Commodities ,1990-05-16
Soybean Price Slide Steepens. ,1990-05-16
Eugene Register-Guard ,1990-05-17
Opec's Oil Production Still Above Agreements. ,1990-05-25
"Lithuanian Fuel Almost Gone, Premier Says. ",1990-05-10
Prunskiene: Only 2 Weeks Of Fuel Left. ,1990-05-10
Lithuania's Fuel Supplies Almost Gone. ,1990-05-10
Valdez Oil Spill Site Is Getting New Lighthouse. By Jeff ... ,1990-05-02
Major Oil Spill Danger Seen. Another Valdez-Size Mishap ... ,1990-05-08
Coast Guard Blames Oil Spill; On Water-Depth Ignorance. ,1990-05-24
Offshore Drilling Decision Is Pending: Bush. ,1990-05-17
"We Can Become Major Producer, Says Mida. ",1990-05-31
Infamous Bligh Reef To... ,1990-05-02
Crews Return For Alaska Oil Spill Cleanup. ,1990-05-01
Exxon Crews Spread Fertilizer On Oil Spill. ,1990-05-20
Now They'll Light That Reef. ,1990-05-02
Esso Invests $20m To Fight Oil Spills. ,1990-05-24
"Observer-Reporter, Washington, Pa. Wednesday, May 9, 1990. ",1990-05-09
Opec ,1990-05-07
Gadsden Times ,1990-05-06
Sarasota Herald-Tribune ,1990-05-17
Crude Effect Of Oil Disaster. ,1990-05-18
Crude Effect Of Oil Disaster. ,1990-05-19
Cocoa Futures Hit 14-Month High. ,1990-05-25
Oil Washes Ashore In England ,1990-05-16
Oil Slick Fought With Chemicals. ,1990-05-13
The Vindicator ,1990-05-04
Epa Orders Testing On... ,1990-05-10
Fuel The Uprising. ,1990-05-29
Refiners Forced To Hedge In Cpo Futures. ,1990-05-19
Businesss Finance. Opec Wrangles Over Output Cutbacks. ,1990-05-04
"Baltic Leader Suggests Secession Slowdown, Gorbachev Talks",1990-05-14
50 High Based On... ,1990-05-12
Poles Fire Seaports Closed. ,1990-05-09
"Soybean Futures Rally, Fall. ",1990-05-02
Post Fourth Straight Gain ,1990-05-05
Spill Battled By English. ,1990-05-13
Infamous Bligh Reef To Get New Lighthouse. ,1990-05-01
Stock Index. ,1990-05-22
Exxon Cleanup Plan Approved. ,1990-05-13
Three Killed In Beggs Tank Explosion ,1990-05-18
Plan For Oil Cleanup Approved. ,1990-05-13
Information Lack All About Home Boys And Zimmers. Blamed For ,1990-05-24
Combating Slick. ,1990-05-13
Exxon Cleanup Plan Gets Formal Approval. ,1990-05-13
The Victoria Advocate ,1990-05-28
Spill Battled By English. ,1990-05-14
Report Blames Spill On Poor Depth Charts. ,1990-05-24
Judgment Day Is On The Way. ,1990-05-06
Petroleum ,1990-05-08
Petroleum ,1990-05-03
Petroleum Futures ,1990-05-22
Petroleum Futures. ,1990-05-23
Crude Oil Prices. ,1990-05-06
Petrol Products Exports To Continue. ,1990-05-11
Quaker State Super Blend 10w30 & Deluxe 10w40. One Tough ,1990-05-24
"Fire On Tanker Under Control, Hopes Up For Averting Big Spill",1990-06-12
Norwegian Tanker Fire Brought Under Control. ,1990-06-13
Explosion Kills 2 On Tanker. Texas Coast Said To Be Safe ... ,1990-06-10
The Times-News ,1990-06-09
"Opec Oil Production Falls To 400,000 Barrels. ",1990-06-06
Gas Market Price's Fuel Speculation ,1990-06-01
"Explosions Cripple Oil Tanker, Crews Fear Fiery Ship May Sink",1990-06-11
Petronas To Introduce Sweet Crude Next Year. ,1990-06-12
Product Information Specialist Marie Johnston Answers Call ,1990-06-11
Two Die In Tanker Blast Off Galveston ,1990-06-10
"Despite Lower Cost Of Crude Oil, Prices At The Pumps Hold ",1990-07-02
Gardner: Pipeline Worthy Of Study. ,1990-07-04
Inventory Rises. By Walter. Andrews Hiatus. ,1990-07-19
"Time To Conserve On Crude Oil, Says Don ",1990-07-31
Build Up The Us. Oil Reserve. ,1990-07-05
Business Kw Agriculture. Oil Glut Fails To Trigger Drop In ... ,1990-07-04
Kuwait Sending First Oil Shipment Since The Gulf War. ,1990-07-28
Gardner: Pipeline Plan Deserves A Look. ,1990-07-04
Oil Prices Could Increase By Early Next Year. ,1990-07-28
Crude Oil Prices Expected To Drop On Supply Report. ,1990-07-19
Oil Prices Fall For Pledge. Markets Respond To Iraq's Vow Of ,1990-07-26
Us Gas Prices Likely To Jump. ,1990-07-29
Experts Foresee Gasoline Price Hike. ,1990-07-27
Opec To Tiy Raising Crude Prices. ,1990-07-28
Company Proposes Oil. Environmentalists Shun Idea For Sound,1990-07-03
Proposes Oil Pipelin ,1990-07-04
Oil Glut Fails To Trigger A Drop In Gasoline Prices. ,1990-07-02
Crude Oil Prices Drop. ,1990-07-18
Opec To Try Raising Prices Of Crude Oil. ,1990-07-28
Opecs Decision To Boost Oil Price Swayed By Threats Of Iraqi ,1990-07-29
"The Victoria Advocate, July 17, Oil Futures Higher; ... ",1990-07-17
New York Stock Exchange... Price Of Oil May Increase By 1991,1990-07-27
"Oil Prices Could Increase By Early Next Year, Experts Say. ",1990-07-28
Gas Prices In Lexington Area Match The National Average. ,1990-07-16
Hike In Oil Barrel Fee... ,1990-07-06
To Trigger A Drop In Gasoline Prices. ,1990-07-01
Crude Oil Futures Rise. ,1990-07-21
Opec Action May Bring Gas Price Hike By Fall. ,1990-07-28
Exxon Valdez To Be Renamed. Tanker Involved In Alaska Oil ,1990-07-07
Other Side Of The Gasoline Controversy. ,1990-07-14
Pec Raises Oil Prices. ,1990-07-28
Political Tensions Rise As Opec Gathers. ,1990-07-25
Opec Close To Agreement On Oil Production Ceiling. ,1990-07-27
Oil Firms Profits Mixed. ,1990-07-24
Opec Decision May Push Gasoline Prices Upward. ,1990-07-28
Opec Ministers Gather For Oil Talks. ,1990-07-26
Opec Reaches Accord On Prices. ,1990-07-28
Opec Settles On Crude Oil Price. ,1990-07-27
Opec Ministers Gather For Critical Talks. ,1990-07-24
Opec Ministers Hold Key Meeting. ,1990-07-26
Local Stocks. ,1990-07-18
Questor Drilling Sold; Expansion Seen. ,1990-07-20
Opec Leaders Agree On Hike In Oil Prices. ,1990-07-27
Iraq Urges Opec To Raise Oil Prices. ,1990-07-27
Opec Ministers In Talks That Could Lead To Oil Price Increase,1990-07-26
Opec Ministers Agree To Raise Cartel's Crude Oil Target Price,1990-07-27
Soviets Lift Lithuanian Oil Embargo. ,1990-07-01
"Opec Has Fundamental Split Over Crude Price, Output. ",1990-07-02
Record-Journal ,1990-07-28
"Texas Oil Spill Spreads, Double-Hull Tanker Lessens ... ",1990-07-30
Puget Pipeline Sought By Canadians. ,1990-07-03
"4c Lewiston Tribune Tribunefriday, July 27, 1990. Feds Won't ",1990-07-27
Oil Prices Soar On Saudi Decision ,1990-07-14
"Exxon Valdez New Name, New Place. ",1990-07-07
Feds Won't Probe Idaho Gas Prices. ,1990-07-26
Exciting Mix Of Both Worlds. ,1990-07-26
Oil Futures Advance; Opec Agreement Nears. ,1990-07-24
Opec Ministers Reach Preliminary Agreement To Boost Crude ,1990-07-27
The Indian Express ,1990-07-08
Crippled Tanker Loses Oil. ,1990-07-22
Petroleum ,1990-07-06
Opec Ministers Clinch Deal To Raise Prices By $3 A Barrel. ... ,1990-07-26
Cabinet Deregulates Oil Prices. By Ramon Tomelddh. ,1990-07-12
